type,severity,status,target_ref,rule_id,primary_source,primary_ref,secondary_ref,detail
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ezek.21.6,uk5-819ab825f0fc4a332a97,oshb,Ezek.21.6,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ezek.21.7,uk5-2481ffc08100ab28d4e6,oshb,Ezek.21.7,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ezek.21.8,uk5-3d9b5b6d2cd83be58289,oshb,Ezek.21.8,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ezek.21.9,uk5-1adc598eade266c8a9a7,oshb,Ezek.21.9,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Ezek.23.43,uk5-4b4f167b258cf041eb12,oshb,Ezek.23.43,Ezek.23.43,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Ezek.24.10,uk5-960a912f4ecaca9002d2,oshb,Ezek.24.10,Ezek.24.10,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Ezek.24.5,uk5-1d47d82df8c0379bff18,oshb,Ezek.24.5,Ezek.24.5,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Ezek.26.11,uk5-67f25d9a19276a80eacb,oshb,Ezek.26.11,Ezek.26.11,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,medium,resolved_by_locked_runtime_authority_contract,Ezek.28.3,uk5-f16f213c1996faa46b47,oshb,Ezek.28.3,Ezek.28.3,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Ezek.30.17,uk5-986539b292694d30ee77,oshb,Ezek.30.17,Ezek.30.17,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Ezek.40.22,uk5-a8edc764cc12fe28dae1,oshb,Ezek.40.22,Ezek.40.22,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Ezek.40.24,uk5-1fe160084fd7ce68dc3b,oshb,Ezek.40.24,Ezek.40.24,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Ezek.40.26,uk5-82edfc83bfaf5a85007f,oshb,Ezek.40.26,Ezek.40.26,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Ezek.40.29,uk5-b79cca02cb07d5e2a5b2,oshb,Ezek.40.29,Ezek.40.29,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Ezek.40.33,uk5-558011ac2e2cdd3d51e9,oshb,Ezek.40.33,Ezek.40.33,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Ezek.40.34,uk5-c90b033589d8d7633343,oshb,Ezek.40.34,Ezek.40.34,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Ezek.40.36,uk5-bd883ae7d25ca54a7c82,oshb,Ezek.40.36,Ezek.40.36,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Ezek.40.37,uk5-ce7fede1c234bb68a515,oshb,Ezek.40.37,Ezek.40.37,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Ezek.41.11,uk5-5e2b0ac550b19d5c7e3e,oshb,Ezek.41.11,Ezek.41.11,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Ezek.42.9,uk5-3b1eda5135833e148ab7,oshb,Ezek.42.9,Ezek.42.9,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Ezra.10.17,uk5-742ac3ea5b273034503d,oshb,Ezra.10.17,Ezra.10.17,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Ezra.10.29,uk5-6eab3ccff5aa71cad360,oshb,Ezra.10.29,Ezra.10.29,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Ezra.10.35,uk5-0dc7b61a3bdfcaa16adc,oshb,Ezra.10.35,Ezra.10.35,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Ezra.10.37,uk5-5d2ef8fa1aebe6ae4712,oshb,Ezra.10.37,Ezra.10.37,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Ezra.10.38,uk5-6c3f207efb0e5046dd6c,oshb,Ezra.10.38,Ezra.10.38,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Ezra.2.22,uk5-962299f938234b796fbe,oshb,Ezra.2.22,Ezra.2.22,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Ezra.2.28,uk5-b4f38d98ff6a80380e4c,oshb,Ezra.2.28,Ezra.2.28,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Ezra.2.50,uk5-ca027ba7d7f6922dfd6b,oshb,Ezra.2.50,Ezra.2.50,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Ezra.5.1,uk5-6cc419905efd2a2071ab,oshb,Ezra.5.1,Ezra.5.1,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Ezra.6.16,uk5-9b8d539e8c8d2a3622ff,oshb,Ezra.6.16,Ezra.6.16,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Ezra.6.9,uk5-43e8c9a44aaedbad4ede,oshb,Ezra.6.9,Ezra.6.9,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Ezra.7.12,uk5-83cbbe92733279b7ae9c,oshb,Ezra.7.12,Ezra.7.12,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Ezra.7.18,uk5-15be5a49e02c1d1838b3,oshb,Ezra.7.18,Ezra.7.18,locked runtime authority retained; raw secondary textual/segmentation variant recorded
uxlc_independent_surface_difference,medium,resolved_by_locked_runtime_authority_contract,Ezra.7.18,uk5-15be5a49e02c1d1838b3,oshb,Ezra.7.18,Ezra.7.18,independent UXLC surface difference recorded; OSHB Strong authority retained
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Gal.1.14,uk5-b1d1fa9aed221ea467ab,tagnt,Gal.1.14,Gal.1.14,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Gal.1.15,uk5-ebc6412b3718391bcab6,tagnt,Gal.1.15,Gal.1.15,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Gal.1.23,uk5-786de4b9cec493677188,tagnt,Gal.1.23,Gal.1.23,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Gal.1.4,uk5-60c4f57f696c5a64cc55,tagnt,Gal.1.4,Gal.1.4,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Gal.1.5,uk5-a2c38374a54e24e4f04d,tagnt,Gal.1.5,Gal.1.5,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Gal.2.15,uk5-28759cf2ba1d4e5eab0a,tagnt,Gal.2.15,Gal.2.15,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Gal.2.16,uk5-74c41489d6280533a4df,tagnt,Gal.2.16,Gal.2.16,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Gal.2.20,uk5-f4eb46e93b3c634d1b5e,tagnt,Gal.2.20,Gal.2.20,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Gal.2.21,uk5-24e8ad8084e10cfd1889,tagnt,Gal.2.21,Gal.2.21,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Gal.2.4,uk5-c1120ae9db1732e419b2,tagnt,Gal.2.4,Gal.2.4,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Gal.2.9,uk5-b027db1711d83bb09aed,tagnt,Gal.2.9,Gal.2.9,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Gal.3.1,uk5-2686051021d14e8ca72d,tagnt,Gal.3.1,Gal.3.1,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Gal.3.13,uk5-f2fe7856b4e3f4f92cbb,tagnt,Gal.3.13,Gal.3.13,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Gal.3.25,uk5-16ead0f5503566b19389,tagnt,Gal.3.25,Gal.3.25,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Gal.4.12,uk5-d6b5721bb1dc7da13d31,tagnt,Gal.4.12,Gal.4.12,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Gal.4.14,uk5-6cf7f671c15fa3225983,tagnt,Gal.4.14,Gal.4.14,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Gal.4.15,uk5-66e573d1beb89011873a,tagnt,Gal.4.15,Gal.4.15,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Gal.4.18,uk5-991c1d75476b8bc6e1a0,tagnt,Gal.4.18,Gal.4.18,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Gal.4.19,uk5-a7eea15a1aea2edee590,tagnt,Gal.4.19,Gal.4.19,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Gal.4.21,uk5-7cef8969401dde4e17dd,tagnt,Gal.4.21,Gal.4.21,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Gal.4.26,uk5-0551bc8749ee830a9287,tagnt,Gal.4.26,Gal.4.26,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Gal.4.7,uk5-1546fa4a49ca567b9187,tagnt,Gal.4.7,Gal.4.7,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Gal.5.1,uk5-ddc64c47b6bef11e6294,tagnt,Gal.5.1,Gal.5.1,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Gal.5.25,uk5-3bdce2939c4136a16fa7,tagnt,Gal.5.25,Gal.5.25,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Gal.5.5,uk5-ce04f10106994e83133b,tagnt,Gal.5.5,Gal.5.5,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Gal.5.7,uk5-aafc85db0631386744f2,tagnt,Gal.5.7,Gal.5.7,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Gal.6.11,uk5-c91767accb54a9ba5c8d,tagnt,Gal.6.11,Gal.6.11,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,medium,resolved_by_locked_runtime_authority_contract,Gal.6.15,uk5-5cab96ab7e99ab7a11f5,tagnt,Gal.6.15,Gal.6.15,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Gal.6.17,uk5-c209aaa06be2e547795c,tagnt,Gal.6.17,Gal.6.17,locked runtime authority retained; raw secondary textual/segmentation variant recorded
